hc,male,time,date,tr,hc_pct
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,0,15 - 16,2019-04-02,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,1,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,0,13 - 14,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,1,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,0,14 - 15,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,1,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,0,15 - 16,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,1,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,0,16 - 17,2019-04-05,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,1,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,0,08 - 09,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,1,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,0,09 - 10,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,1,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,0,10 - 11,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,1,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
0,0,11 - 12,2019-04-06,01. Baseline,0
1,1,12 - 13,2019-04-06,01. Baseline,100
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,1,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
0,0,12 - 13,2019-04-06,01. Baseline,0
